UniqueID,Keyword
VX37TQMF90_39V5S0KKDC0T067,airplane|boom|icy wind|metal membrane|passengers|crew members|mid-troposphere|Alaska Airlines Flight 1282|emergency landing|Portland International Airport|Oregon|National Transportation Safety Board|Boeing 737 Max 9|plug doors|Cedar Hills neighborhood|Greater Portland|United Airlines|Flight 1282|Ontario International|Southern California|depressurized|air traffic controller|depressurization issue|runway|safe landing|Los Angeles Times
VZYGNA9KCP_FS1Q0R0ZSI6RDJ2,Swedish government|troops|Latvia|Canadian-led force|Russian attack|Ulf Kristersson|defense conference|NATO|deterrence|defense of Baltic countries|Russia’s war of aggression|Ukraine|cyber attacks|Europe|ground combat units|battlegroup|Crimea|Canada|mechanized battalion|armored vehicles|combat cars|Latvian Defense Minister|Andris Spruds|regional security|Ukraine war|Kyiv Independent
W7AJVU328E_L60FSZZMSEH8FO3,
WK6V40CWSF_RUI2P0XYSGC5FKA,JENIN|West Bank|Israeli forces|Palestinians|occupied West Bank|Palestinian health ministry|Israeli police officer|aircraft fired|Palestinian militants|Jenin|strike targeted|Mujahid Nazzal|Palestinian doctor|missile|Ahmed Suleiman|air strike|Martyr's Triangle|Israeli border police officer|explosive device|Israeli military|terrorist squad|Jenin Brigade|Palestinian Islamic Jihad movement|Israeli security forces|unrest|Hamas group|retaliatory offensive|Gaza|clashes|Israeli soldiers|settlers|security forces|arrests
WOHKN050AS_OMS9A4IJKYEF43C,hunch|watching|Agent One|photos|bushes|Atesh|fire|Crimean Tatar|messaging app|BBC|Russian forces|occupied Crimea|planned|route|backup|dangerous|Russian servicemen|information|Russian military movements|Crimea|Russian landing ship|submarine|Minsk|Rostov-on-Don|Black Sea Fleet|September 2023|Ukrainian strike|radar station|Yevpatoria|Russian media|terrorist organisation|Kremlin|military|resistance movement|Crimeans|censorship|treason charges|prison sentences|Crimean Peninsula|March 2014|invasion of Ukraine|ethnic Russians|Ukrainian|Crimean Tatar minorities|unoccupied Ukraine|arrest|Russian special services|partisans|opposition to Moscow|intel|air defences|depots|military bases|soldiers' movements|National Resistance Centre|Ukraine's Special Operation Forces|Storm Shadow|Himars|ammunition|Ostap|fence|military vehicles|adrenaline|successful strike|counter-offensive|frontlines|strategic importance|unsinkable aircraft carrier|Ukrainian Navy Captain|Andriy Ryzhenko|Black Sea|Mediterranean|Atlantic|grain ships|Sevastopol|Russian port|Novorossiysk|pro-Russian operatives|FSB|Russia's Federal Security Service|criminal war|traitor|Motherland|reward|Russian military sites|ashes|patrols|equipment|territory|facility|curator|full-scale invasion|2022|resistance organisation|grassroots movement|thousands|oath|Telegram|Ukrainian state|Crimean Tatar population|logistical information|partisan activists|violent attacks|Russian soldiers|military hospital|car-bomb attack|Russian-occupied Kherson|recruit|agents|Russians|invasion|occupation|Ukrainian land|propaganda|control|liberation of Crimea|Anastasiia Levchenko|Hanna Chornous
WOY1853T5W_40VNH69UQ1PUHC8,Yan Dobronosov|photojournalist|Kyiv|Russian missile|Ukrainska Pravda. Zhyttia|Obolonskyi district|air defences|firefighters|full-scale war|explosion|social media|missiles|Pecherskyi|Holosiivskyi|Sviatoshynskyi districts
WRGXRW7K09_3Z8ULBSD43ONX7F,Russian national|California|guilty|funneling money|jihad fundraiser|terror group|Justice Department|Murat Kurashev|Sacramento|material support|designated foreign terrorist organization|FBI|federal grand jury|indictment|Hayat Tahrir al-Sham|HTS|Secretary of State|Syria|money transfer services|couriers|Turkey|violent extremist ideology|mujahideen|Phillip A. Talbert|U.S. District Judge Kimberly J. Mueller|Center for Strategic and International Studies|al-Qaeda|Jabhat al-Nusra|Foreign Terrorist Organization|Salafi-jihadist ideology
WSDTTOSOA5_LMJCK9T36NT4TO9,Mexico|embassy|Ukraine|Office of the President of Ukraine|Jan 3|Andriy Yermak|Minister of Foreign Affairs of Mexico|Alicia Barcena|territorial integrity|bilateral relations|Latin America|Russian siege|Kyiv|The New Voice of Ukraine|donation
WWYFZFD5V5_DFQYG3CAHE2OYRO,Explosions|Russian C-300 missile strikes|Kharkiv|air raid alert|Jan. 3|Regional Military Administration head|Oleh Synehubov|civilian non-residential infrastructure|Ihor Terekhov|Belgorod region|Serhii Melnyk|Kinzhal missile attack|Shakhed drones|rockets|ballistic weapons
WZU71TPV2E_PJU2MH2UDPV3PKT,Taiwan Research Hub|Tamkang University|Tsinghua University|New Year address|Xi Jinping|reunification with Taiwan|Chinese nation|self-governing island|China-friendly Kuomintang Party|President Tsai Ing-wen|New Bloom Magazine|Brian Hioe|University of Nottingham|Beijing|Wang Bao|Georgia Institute of Technology|Wang Fei-ling|bipolar world order|United States|Yan Xuetong|Japan|North and South Korea|Philippines|Ukraine war|Taiwanese refugees
X0KH83OW91_SDZBJF84NC4K67P,Protesters|cease-fire|Israel-Hamas war|California Assembly|Jewish anti-war organizations|Sacramento|Jewish Voices for Peace|IfNotNow|International Jewish Anti-Zionist Network|Assemblyman Alex Lee|Gaza|Democrats|Assembly Republicans|Hamas|Palestinians|Gov. Gavin Newsom|Sacramento City Councilwoman Katie Valenzuela|Israeli Defense Force|Assemblyman Joe Patterson|Jewish Caucus|Sen. Scott Wiener|Assemblyman Jesse Gabriel|antisemitic hate|cease-fire resolutions
X0X3QRLNBC_2BKAGXORR6ME6NM,Recent Ukrainian attacks|Russian-occupied Crimea|damage|UK intel|Ukrainian Air Force|Saki military airbase|Russian air defenses|British intelligence|Crimean port city of Sevastopol|UK's Ministry of Defense|intelligence report|Russian response|missile attacks|Kryvyi Rih|Zaporizhzhia|Ukrainian armed forces|Anton Gerashchenko|Minister of Internal Affairs|occupiers' control system|command post|Nitka training complex|Russia's Defense Ministry|Ukrainian missiles|Black Sea|Business Insider
X6PMTQXD8E_9JFC6EZG63ZML60,senior Chinese official|Taiwan|elections|peace and war|prosperity and decline|China|territory|Jan. 13 presidential and parliamentary elections|President Xi Jinping|New Year's address|reunification|Zhang Zhijun|Association for Relations Across the Taiwan Strait|Taiwan Affairs Office|cross-strait relations|Taiwan's government
XLSYGZZQXF_MKSG0J7032BBPEO,UK space startup Spacebit|Ukrainian flag|moon|Peregrine Mission One|private lunar mission|NASA|Asagumo|Vulcan Centaur rocket|Pavlo Tanasyuk|British-Ukrainian space entrepreneur|metallic plate|coating|lunar surface|Volodymyr Zelenskyy|robotic lunar rover
XM2RZ6DX80_8AEZ1556BXSHVU0,
XMMUPBRQRF_ALSU19BTF111P1L,
XRL1BGC9TR_B789O8CFZLWGF6A,air-raid warning|Ukraine|Ukrainian Air Force|missile launches|Russian Tu-95MS strategic bombers|MiG-31K fighters|Su-35/Su-34 activity|aircraft missile weapons|cruise missile launches|Caspian Sea|Savasleyka airfield|Nizhny Novgorod Oblast|Kinzhal missile|Kh-47M2 Kinzhal air-to-air missile|Olenya airfield
Y3A58N52BY_1BSCDWHTUCTI3V5,Russians|Shahed attack UAVs|Ukraine|31 December-1 January|Ukrainian air defence forces|Lieutenant General Mykola Oleshchuk|Ukraine's Air Force Commander|Air Force|Telegram|Defence Forces of Ukraine’s South|Cape Chauda|Balaklava|Crimea|Kursk|Primorsko-Akhtarsk|Russia|Kharkiv Oblast|S-300 anti-aircraft guided missiles|Kherson|Zaporizhzhia oblasts|Kh-31P anti-radar missiles|Kh-59|air-raid warning|mobile fire groups|fighter aircraft|anti-aircraft missile units|drone attack|Odesa Oblast|Mykolaiv Oblast|Vinnytsia Oblast|Dnipro Oblast|Kherson|Kirovohrad oblasts.
Y3K4QUXUOY_OX75N0M26WINMBE,Israel’s defence minister|United States-led diplomatic push|Hezbollah’s removal|border|Lebanese terrorist group|elite Radwan force|Israeli military sources|The Telegraph|Yoav Gallant|Amos Hochstein|US special envoy|militant group|Israel-Lebanon war|Iranian proxy|Benjamin Netanyahu|Israeli prime minister|drone strike|Hezbollah stronghold|southern Beirut|Hamas operatives|Saleh al-Arouri|UN resolution 1701|demitilitarised zone|Litani river|southern Lebanon|2006 Israel-Lebanon war|rocket attacks|Hezbollah militants|French diplomatic push|Emmanuel Macron|French president|Hezbollah-affiliated Al Akhbar newspaper|Israeli military analysts|Israel Defence Forces (IDF)|Institute for National Security Studies|Tel Aviv|diplomatic agreement|evacuated Israeli towns|Lebanon border|Israeli defence establishment|Biden administration|Abdallah Bou Habib|Lebanese foreign minister|Lebanese presidency|Samir Geagea|Lebanese Forces|naval task force|air defences|Hamas|Iron Dome air-defence system|Israeli public|Benny Gantz|general staff|IDF|Arouri funeral|Beirut|Hamas military wing commanders|Israeli drone strike|The Telegraph
YIJPSYFQ3I_WBBAD77BRSBW5EU,Israel|Tuesday|bombed|Beirut|Hamas official|Lebanese news channels|assassination|Saleh al-Arouri|political bureau|Hamas|Lebanon|drone strike|Hezbollah|Iran|Syria|Iranian general|Palestinian militants|Izzat Al-Rishq|Gaza Strip|European Council on Foreign Relations|Qassam Brigades|military wing|Gilad Shalit|Israeli soldier|Benjamin Netanyahu|Yahya Sinwar|Mohammed Deif|The Hill
YKU8W9AM0P_QYOO5TG42FHG6GF,UK Defence Intelligence|downing|Russian Su-34 fighter jets|Ukraine|operations|Russians|left bank|Dnipro River|Kherson Oblast|European Pravda|Ukrainian defenders|southern front|tactical air power|Russian Ground Forces' 18th Combined Arms Army|bridgehead|tactical airstrikes|Russia-Ukraine war|ground combat operations|static front line|localised advances|Russian forces
YOZDO3UCS9_U064DA0IR4JLZC4,Stress levels|Heathrow Terminal 5|British Airways|minimum connection time|missed onward flights|commercial cost|journey times|commercial disadvantage|European rivals|Vienna airport|Star Alliance flights|Nice|Los Angeles|California|London|Amsterdam|Lufthansa|Frankfurt|Air France|Paris|Berlin|Miami|customer feedback|Terminals 3 and 5|bus connection|alternative connections|Terminal 5|intercontinental flights|Terminal 4|Terminal 1|domestic flights|European flights|Iberia|frequent-flyer website|Head for Points|aircraft delays|transit passengers|international-to-international flights|Amsterdam|Frankfurt|Paris CDG|Vienna|Zurich|Virgin Atlantic|Electronic Travel Authorisation|Qatari travellers|Gulf|Jordanian nationals|non-visa national
YXNLMDECAJ_22A7ZPF8XNPOF8G,Ukraine|air defence systems|Russian drone attack|Kyiv Oblast|1–2 January|Kyiv Oblast Military Administration|Kyiv City Military Administration|UAVs|airspace|shelters|safe places|air-raid|Serhii Popko|all-clear|Russia
Z1F40L2GTP_HL33FNWP28RP75L,Russian missile strike|Kharkiv|Jan. 2|woman died|hospital|23-year-old woman|contusion|regional prosecutor's office|Jan. 4|victims|northeastern city|two people killed|62 injured|mass strike|Kyiv|Kyiv Oblast|six people killed|130 injured|Russian forces|Ukraine's cities|infrastructure|Moscow|blackouts|Jan. 3-4|S-300 missiles|civilian infrastructure|Kyiv Independent
Z48EHX0KVK_LNTACDF52BUSHST,phone conversation|Tuesday| 2 January|Ukrainian President|Volodymyr Zelenskyy|UK Prime Minister|Rishi Sunak|Russia|missiles|drones|Ukraine|European Pravda|Russian strikes|UK's air defence|defence cooperation|Peace Formula meeting|Davos|Global Peace Summit|Kyiv|Kharkiv|Valerii Zaluzhnyi|Armed Forces of Ukraine|Kremlin leader|Vladimir Putin
Z4K9EHIJ9A_JXD0QKJ6GE0FAI3,Elizabeth Pineau|Yiming Woo|Gabriel Attal|middle class|cost of living|Emmanuel Macron|France's youngest prime minister|French politics|European Parliament elections|social media|pension reform|Marine Le Pen|full employment|COVID pandemic|Joe Biden|U.S. presidential election|openly gay prime minister|Elisabeth Borne|protests|pension overhaul|riots|police shooting|Elysee|Remi Blondel|Le Pen|Sophie Varillon|Patrick Vignal|Renaissance party|Edouard Philippe|Gerard Darmanin|Bruno Le Maire|Tassilo Hummel|Michel Rose|Ingrid Melander|Piotr Lipinski|Dominique Vidalon|Richard Lough|Jan Harvey
ZAYY6G6VJW_RFT9HH4Y0F1YRB1,U.S. officials|Iraq's sovereignty|territorial integrity|U.S. president|bombed Iraq|1991 Gulf War|George H.W. Bush|Bill Clinton|airstrikes|Iraqi military facilities|George W. Bush|invade and occupy Iraq|Barack Obama|U.S. troops|Islamic State|Donald Trump|military campaign|Joe Biden|military action|ISIS|Shia militias|Abu Taqwa|Harakat Al Nujaba militia|Iraqi government|U.S.-led coalition|Iraqi Prime Minister Mohammed Shia Al Sudani|U.S. military presence|ISIS's brutal rule|U.S. administrations|Gen. Frank McKenzie|Biden administration|bilateral security committee|Defense Department|U.S. withdrawal|Iranian-backed militias|precision airstrikes|CIA Director William Burns|Coordination Framework|U.S. policymakers|indefinite mission|Reason.com
ZFKW33Q3JC_QCOMKL65AH50M1Q,Jan. 4 (UPI)|Palestinian officials|Israel's latest assaults|Gaza's Ministry of Health|death toll of Palestinians|Hamas fighters|Israeli military|health professionals|ambulances|health facilities in Gaza|Israel Defense Forces|Palestinian Islamic Jihad leader|Mamdoh Lulu|airstrike|Hamas|arsenal|military campaign|Khan Younis|4th Brigade Combat Team|Air Force airstrike|Palestinian Red Crescent Society|United Nations Office for the Coordination of Humanitarian Affairs|Al Amal hospital|displaced families|ReliefWeb|humanitarian agencies|life-saving humanitarian assistance|Wadi Gaza|Hezbollah targets|southern Lebanon|Seyyed Hassan Nasrallah|war|Israel-Lebanon border|Iranian Gen. Qasem Soleimani|assassination|2020 U.S. drone strike
ZG4CC0W4VT_WJ4SSSBWY45TBSG,Florida|U.S. Food and Drug Administration (FDA)|import prescription drugs|Canada|drug costs|government-run healthcare systems|prescription drugs|importation challenges|Canadian prescription drugs|pharmaceutical industry|drug pricing|Dan Ollendorf|Institute for Clinical and Economic Review|Health Canada|New York Times|importation policy|private health plans|President Joe Biden|Inflation Reduction Act|Medicare|Pharmaceutical Research and Manufacturers of America (PhRMA)|Stephen Ubl|Donald Trump|FDA Commissioner Robert Califf|drug-specific information|FDA standards|quarterly report
ZNQZOEMUHQ_AO01QLX2E7A2T33,United States|Friday|criticized|Burundi's President|Evariste Ndayishimiye|public stoning|same-sex couples|anti-gay|East African leader|State Department spokesman|Matthew Miller|statement|LGBTQ rights|Africa|Burundi|sanctions|2015|deadly crackdown|dissent|Pierre Nkurunziza|third term|2022|five-year aid package|reforms|visa restrictions|Uganda|new law|death sentences|homosexual relations|President Joe Biden|2021|advocate|LGBTQ rights|diplomats
ZR4UDWLDF1_ZIB5W5SUYEANFNR,Alex Batty|mother Melanie Batty|grandfather David|Pyrenees|normal life|UK|Morocco|Spain|France|Greater Manchester Police|criminal investigation|alleged abduction|Villefort|French Pyrenees|Good Morning Britain|Fabrizio|Chalabre|cults|Andorra|The Sun|spiritual|anti-government|construction projects|computer engineering|Oldham|Greater Manchester|Susan Cuarana|legal guardian|The Telegraph
ZT40V4DKZB_4NE69HHP6DI5Y2R,COLUMBUS| Ohio|WCMH|central Ohio radio station|alternative rock|airwaves|33 years|$150|000|stolen rare coins|Ohio arrest|police|$350|000|Alternative rock radio station CD 92.9|independently operated radio stations|radio broadcast|Jan. 31|Randy Malloy|FM|WWCD radio brand|CD 92.9 merchandise|www.cd929fm.com|Gahanna pizzeria|CD 102.5|CD 101|Columbus|1990|NBC4 WCMH-TV
ZZ8K75T8U8_LGRH5ATB2Z1KJXQ,Russia|ballistic missiles|launchers|North Korea|war|Ukraine|US|National Security Council|John Kirby|escalation|Pyongyang|UN Security Council|sanctions|arms transfers|Moscow|Kim Jong Un|missile launch vehicle production|military co-operation|weapons|US intelligence|targets|Western countries|weapons transfer|military technologies|International Institute for Strategic Studies|Soviet RD-250 rocket engine|illicit channels|Hwasong-12|Hwasong-14|White House press briefing|violation|UN Security Council resolutions|accountable|international obligations|Iran|UK|sanctions regime|Foreign| Commonwealth and Development Office|US Congress|funding|Ukraine|air defence capabilities|military equipment|DPRK|American people|US military aid package|Republicans|US-Mexico border|security measures|military aid deal|public finances|Western aid
